Frame_Num,Queue_Density,Dynamic_Density
1,0.0892807,0.00190843
2,0.0892807,0.00190843
3,0.0892807,0.00190843
4,0.0892807,0.00190843
5,0.0892807,0.00190843
6,0.0892807,0.00190843
7,0.0892807,0.00190843
8,0.0892807,0.00190843
9,0.0892807,0.00190843
10,0.0892807,0.00190843
11,0.0892807,0.00190843
12,0.0892807,0.00190843
13,0.0892807,0.00190843
14,0.0892807,0.00190843
15,0.0892807,0.00190843
16,0.0892807,0.00190843
17,0.0892807,0.00190843
18,0.0892807,0.00190843
19,0.0892807,0.00190843
20,0.0892807,0.00190843
21,0.0892807,0.00190843
22,0.0892807,0.00190843
23,0.0892807,0.00190843
24,0.0892807,0.00190843
25,0.0892807,0.00190843
26,0.0892807,0.00190843
27,0.0892807,0.00190843
28,0.0892807,0.00190843
29,0.0892807,0.00190843
30,0.0892807,0.00190843
31,0.0892807,0.00190843
32,0.123887,0.0782729
33,0.123887,0.0782729
34,0.123887,0.0782729
35,0.123887,0.0782729
36,0.123887,0.0782729
37,0.123887,0.0782729
38,0.123887,0.0782729
39,0.123887,0.0782729
40,0.123887,0.0782729
41,0.123887,0.0782729
42,0.123887,0.0782729
43,0.123887,0.0782729
44,0.123887,0.0782729
45,0.123887,0.0782729
46,0.123887,0.0782729
47,0.123887,0.0782729
48,0.123887,0.0782729
49,0.123887,0.0782729
50,0.123887,0.0782729
51,0.123887,0.0782729
52,0.123887,0.0782729
53,0.123887,0.0782729
54,0.123887,0.0782729
55,0.123887,0.0782729
56,0.123887,0.0782729
57,0.123887,0.0782729
58,0.123887,0.0782729
59,0.123887,0.0782729
60,0.123887,0.0782729
61,0.123887,0.0782729
62,0.123887,0.0782729
63,0.123887,0.0782729
64,0.131744,0.0314597
65,0.131744,0.0314597
66,0.131744,0.0314597
67,0.131744,0.0314597
68,0.131744,0.0314597
69,0.131744,0.0314597
70,0.131744,0.0314597
71,0.131744,0.0314597
72,0.131744,0.0314597
73,0.131744,0.0314597
74,0.131744,0.0314597
75,0.131744,0.0314597
76,0.131744,0.0314597
77,0.131744,0.0314597
78,0.131744,0.0314597
79,0.131744,0.0314597
80,0.131744,0.0314597
81,0.131744,0.0314597
82,0.131744,0.0314597
83,0.131744,0.0314597
84,0.131744,0.0314597
85,0.131744,0.0314597
86,0.131744,0.0314597
87,0.131744,0.0314597
88,0.131744,0.0314597
89,0.131744,0.0314597
90,0.131744,0.0314597
91,0.131744,0.0314597
92,0.131744,0.0314597
93,0.131744,0.0314597
94,0.131744,0.0314597
95,0.131744,0.0314597
96,0.199844,0.0869098
97,0.199844,0.0869098
98,0.199844,0.0869098
99,0.199844,0.0869098
100,0.199844,0.0869098
101,0.199844,0.0869098
102,0.199844,0.0869098
103,0.199844,0.0869098
104,0.199844,0.0869098
105,0.199844,0.0869098
106,0.199844,0.0869098
107,0.199844,0.0869098
108,0.199844,0.0869098
109,0.199844,0.0869098
110,0.199844,0.0869098
111,0.199844,0.0869098
112,0.199844,0.0869098
113,0.199844,0.0869098
114,0.199844,0.0869098
115,0.199844,0.0869098
116,0.199844,0.0869098
117,0.199844,0.0869098
118,0.199844,0.0869098
119,0.199844,0.0869098
120,0.199844,0.0869098
121,0.199844,0.0869098
122,0.199844,0.0869098
123,0.199844,0.0869098
124,0.199844,0.0869098
125,0.199844,0.0869098
126,0.199844,0.0869098
127,0.199844,0.0869098
128,0.238036,0.128292
129,0.238036,0.128292
130,0.238036,0.128292
131,0.238036,0.128292
132,0.238036,0.128292
133,0.238036,0.128292
134,0.238036,0.128292
135,0.238036,0.128292
136,0.238036,0.128292
137,0.238036,0.128292
138,0.238036,0.128292
139,0.238036,0.128292
140,0.238036,0.128292
141,0.238036,0.128292
142,0.238036,0.128292
143,0.238036,0.128292
144,0.238036,0.128292
145,0.238036,0.128292
146,0.238036,0.128292
147,0.238036,0.128292
148,0.238036,0.128292
149,0.238036,0.128292
150,0.238036,0.128292
151,0.238036,0.128292
152,0.238036,0.128292
153,0.238036,0.128292
154,0.238036,0.128292
155,0.238036,0.128292
156,0.238036,0.128292
157,0.238036,0.128292
158,0.238036,0.128292
159,0.238036,0.128292
160,0.234309,0.0826894
161,0.234309,0.0826894
162,0.234309,0.0826894
163,0.234309,0.0826894
164,0.234309,0.0826894
165,0.234309,0.0826894
166,0.234309,0.0826894
167,0.234309,0.0826894
168,0.234309,0.0826894
169,0.234309,0.0826894
170,0.234309,0.0826894
171,0.234309,0.0826894
172,0.234309,0.0826894
173,0.234309,0.0826894
174,0.234309,0.0826894
175,0.234309,0.0826894
176,0.234309,0.0826894
177,0.234309,0.0826894
178,0.234309,0.0826894
179,0.234309,0.0826894
180,0.234309,0.0826894
181,0.234309,0.0826894
182,0.234309,0.0826894
183,0.234309,0.0826894
184,0.234309,0.0826894
185,0.234309,0.0826894
186,0.234309,0.0826894
187,0.234309,0.0826894
188,0.234309,0.0826894
189,0.234309,0.0826894
190,0.234309,0.0826894
191,0.234309,0.0826894
192,0.215735,0.0239827
193,0.215735,0.0239827
194,0.215735,0.0239827
195,0.215735,0.0239827
196,0.215735,0.0239827
197,0.215735,0.0239827
198,0.215735,0.0239827
199,0.215735,0.0239827
200,0.215735,0.0239827
201,0.215735,0.0239827
202,0.215735,0.0239827
203,0.215735,0.0239827
204,0.215735,0.0239827
205,0.215735,0.0239827
206,0.215735,0.0239827
207,0.215735,0.0239827
208,0.215735,0.0239827
209,0.215735,0.0239827
210,0.215735,0.0239827
211,0.215735,0.0239827
212,0.215735,0.0239827
213,0.215735,0.0239827
214,0.215735,0.0239827
215,0.215735,0.0239827
216,0.215735,0.0239827
217,0.215735,0.0239827
218,0.215735,0.0239827
219,0.215735,0.0239827
220,0.215735,0.0239827
221,0.215735,0.0239827
222,0.215735,0.0239827
223,0.215735,0.0239827
224,0.214821,0.0656977
225,0.214821,0.0656977
226,0.214821,0.0656977
227,0.214821,0.0656977
228,0.214821,0.0656977
229,0.214821,0.0656977
230,0.214821,0.0656977
231,0.214821,0.0656977
232,0.214821,0.0656977
233,0.214821,0.0656977
234,0.214821,0.0656977
235,0.214821,0.0656977
236,0.214821,0.0656977
237,0.214821,0.0656977
238,0.214821,0.0656977
239,0.214821,0.0656977
240,0.214821,0.0656977
241,0.214821,0.0656977
242,0.214821,0.0656977
243,0.214821,0.0656977
244,0.214821,0.0656977
245,0.214821,0.0656977
246,0.214821,0.0656977
247,0.214821,0.0656977
248,0.214821,0.0656977
249,0.214821,0.0656977
250,0.214821,0.0656977
251,0.214821,0.0656977
252,0.214821,0.0656977
253,0.214821,0.0656977
254,0.214821,0.0656977
255,0.214821,0.0656977
256,0.215292,0.00790802
257,0.215292,0.00790802
258,0.215292,0.00790802
259,0.215292,0.00790802
260,0.215292,0.00790802
261,0.215292,0.00790802
262,0.215292,0.00790802
263,0.215292,0.00790802
264,0.215292,0.00790802
265,0.215292,0.00790802
266,0.215292,0.00790802
267,0.215292,0.00790802
268,0.215292,0.00790802
269,0.215292,0.00790802
270,0.215292,0.00790802
271,0.215292,0.00790802
272,0.215292,0.00790802
273,0.215292,0.00790802
274,0.215292,0.00790802
275,0.215292,0.00790802
276,0.215292,0.00790802
277,0.215292,0.00790802
278,0.215292,0.00790802
279,0.215292,0.00790802
280,0.215292,0.00790802
281,0.215292,0.00790802
282,0.215292,0.00790802
283,0.215292,0.00790802
284,0.215292,0.00790802
285,0.215292,0.00790802
286,0.215292,0.00790802
287,0.215292,0.00790802
288,0.222933,0.0204245
289,0.222933,0.0204245
290,0.222933,0.0204245
291,0.222933,0.0204245
292,0.222933,0.0204245
293,0.222933,0.0204245
294,0.222933,0.0204245
295,0.222933,0.0204245
296,0.222933,0.0204245
297,0.222933,0.0204245
298,0.222933,0.0204245
299,0.222933,0.0204245
300,0.222933,0.0204245
301,0.222933,0.0204245
302,0.222933,0.0204245
303,0.222933,0.0204245
304,0.222933,0.0204245
305,0.222933,0.0204245
306,0.222933,0.0204245
307,0.222933,0.0204245
308,0.222933,0.0204245
309,0.222933,0.0204245
310,0.222933,0.0204245
311,0.222933,0.0204245
312,0.222933,0.0204245
313,0.222933,0.0204245
314,0.222933,0.0204245
315,0.222933,0.0204245
316,0.222933,0.0204245
317,0.222933,0.0204245
318,0.222933,0.0204245
319,0.222933,0.0204245
320,0.21296,0.0208986
321,0.21296,0.0208986
322,0.21296,0.0208986
323,0.21296,0.0208986
324,0.21296,0.0208986
325,0.21296,0.0208986
326,0.21296,0.0208986
327,0.21296,0.0208986
328,0.21296,0.0208986
329,0.21296,0.0208986
330,0.21296,0.0208986
331,0.21296,0.0208986
332,0.21296,0.0208986
333,0.21296,0.0208986
334,0.21296,0.0208986
335,0.21296,0.0208986
336,0.21296,0.0208986
337,0.21296,0.0208986
338,0.21296,0.0208986
339,0.21296,0.0208986
340,0.21296,0.0208986
341,0.21296,0.0208986
342,0.21296,0.0208986
343,0.21296,0.0208986
344,0.21296,0.0208986
345,0.21296,0.0208986
346,0.21296,0.0208986
347,0.21296,0.0208986
348,0.21296,0.0208986
349,0.21296,0.0208986
350,0.21296,0.0208986
351,0.21296,0.0208986
352,0.22432,0.0238808
353,0.22432,0.0238808
354,0.22432,0.0238808
355,0.22432,0.0238808
356,0.22432,0.0238808
357,0.22432,0.0238808
358,0.22432,0.0238808
359,0.22432,0.0238808
360,0.22432,0.0238808
361,0.22432,0.0238808
362,0.22432,0.0238808
363,0.22432,0.0238808
364,0.22432,0.0238808
365,0.22432,0.0238808
366,0.22432,0.0238808
367,0.22432,0.0238808
368,0.22432,0.0238808
369,0.22432,0.0238808
370,0.22432,0.0238808
371,0.22432,0.0238808
372,0.22432,0.0238808
373,0.22432,0.0238808
374,0.22432,0.0238808
375,0.22432,0.0238808
376,0.22432,0.0238808
377,0.22432,0.0238808
378,0.22432,0.0238808
379,0.22432,0.0238808
380,0.22432,0.0238808
381,0.22432,0.0238808
382,0.22432,0.0238808
383,0.22432,0.0238808
384,0.229626,0.0244647
385,0.229626,0.0244647
386,0.229626,0.0244647
387,0.229626,0.0244647
388,0.229626,0.0244647
389,0.229626,0.0244647
390,0.229626,0.0244647
391,0.229626,0.0244647
392,0.229626,0.0244647
393,0.229626,0.0244647
394,0.229626,0.0244647
395,0.229626,0.0244647
396,0.229626,0.0244647
397,0.229626,0.0244647
398,0.229626,0.0244647
399,0.229626,0.0244647
400,0.229626,0.0244647
401,0.229626,0.0244647
402,0.229626,0.0244647
403,0.229626,0.0244647
404,0.229626,0.0244647
405,0.229626,0.0244647
406,0.229626,0.0244647
407,0.229626,0.0244647
408,0.229626,0.0244647
409,0.229626,0.0244647
410,0.229626,0.0244647
411,0.229626,0.0244647
412,0.229626,0.0244647
413,0.229626,0.0244647
414,0.229626,0.0244647
415,0.229626,0.0244647
416,0.297519,0.100614
417,0.297519,0.100614
418,0.297519,0.100614
419,0.297519,0.100614
420,0.297519,0.100614
421,0.297519,0.100614
422,0.297519,0.100614
423,0.297519,0.100614
424,0.297519,0.100614
425,0.297519,0.100614
426,0.297519,0.100614
427,0.297519,0.100614
428,0.297519,0.100614
429,0.297519,0.100614
430,0.297519,0.100614
431,0.297519,0.100614
432,0.297519,0.100614
433,0.297519,0.100614
434,0.297519,0.100614
435,0.297519,0.100614
436,0.297519,0.100614
437,0.297519,0.100614
438,0.297519,0.100614
439,0.297519,0.100614
440,0.297519,0.100614
441,0.297519,0.100614
442,0.297519,0.100614
443,0.297519,0.100614
444,0.297519,0.100614
445,0.297519,0.100614
446,0.297519,0.100614
447,0.297519,0.100614
448,0.379091,0.20555
449,0.379091,0.20555
450,0.379091,0.20555
451,0.379091,0.20555
452,0.379091,0.20555
