Frame_Num,Queue_Density,Dynamic_Density
1,0.109895,0.1044
2,0.116364,0.110545
3,0.119021,0.100629
4,0.124231,0.100315
5,0.125839,0.0990559
6,0.130979,0.104476
7,0.132762,0.121888
8,0.136573,0.129745
9,0.134755,0.125105
10,0.131259,0.124696
11,0.130559,0.124031
12,0.132552,0.125925
13,0.136573,0.128427
14,0.136224,0.129413
15,0.137413,0.130542
16,0.138566,0.131638
17,0.139615,0.132635
18,0.139301,0.132336
19,0.138322,0.131406
20,0.142168,0.135059
21,0.141748,0.134661
22,0.143566,0.136388
23,0.147483,0.138357
24,0.149895,0.1424
25,0.153287,0.145622
26,0.156818,0.148977
27,0.160245,0.152233
28,0.162273,0.154159
29,0.16451,0.156285
30,0.164685,0.156451
31,0.165315,0.157049
32,0.166678,0.158344
33,0.165944,0.157647
34,0.166434,0.158112
35,0.165629,0.157348
36,0.167098,0.158743
37,0.168217,0.159806
38,0.168357,0.159231
39,0.168462,0.160038
40,0.168671,0.122098
41,0.169231,0.106958
42,0.171189,0.144161
43,0.16986,0.106399
44,0.170804,0.162063
45,0.172448,0.110105
46,0.168112,0.0826923
47,0.171608,0.123392
48,0.169755,0.0697552
49,0.171154,0.108636
50,0.168182,0.107483
51,0.171713,0.0676224
52,0.174056,0.108636
53,0.17479,0.102063
54,0.178776,0.101469
55,0.178986,0.118706
56,0.181049,0.0815035
57,0.180629,0.0843706
58,0.181189,0.0889161
59,0.179231,0.0451399
60,0.17986,0.0747203
61,0.177203,0.0814336
62,0.175734,0.0817832
63,0.171538,0.122622
64,0.175315,0.0712937
65,0.177517,0.0694406
66,0.182448,0.0663287
67,0.181748,0.087028
68,0.183252,0.0809091
69,0.185629,0.102517
70,0.186573,0.0939161
71,0.185245,0.0837762
72,0.188811,0.0853147
73,0.190035,0.0802448
74,0.19049,0.0424126
75,0.191259,0.0863986
76,0.193217,0.096993
77,0.194091,0.0938462
78,0.19514,0.0852098
79,0.206119,0.0984266
80,0.208951,0.101783
81,0.211189,0.105175
82,0.221748,0.0928671
83,0.231329,0.092972
84,0.238182,0.0930769
85,0.246294,0.0997902
86,0.24958,0.103077
87,0.253147,0.119441
88,0.261713,0.110734
89,0.263986,0.152378
90,0.270315,0.145175
91,0.270559,0.168392
92,0.268566,0.129476
93,0.26507,0.175874
94,0.264091,0.174406
95,0.263671,0.179266
96,0.267343,0.190245
97,0.272972,0.19451
98,0.266434,0.155979
99,0.273427,0.197517
100,0.27521,0.187552
101,0.272028,0.199895
102,0.274126,0.157762
103,0.274231,0.198636
104,0.275909,0.184965
105,0.271294,0.210594
106,0.279615,0.226154
107,0.284021,0.186259
108,0.287203,0.244126
109,0.292098,0.235
110,0.294091,0.20993
111,0.301538,0.23951
112,0.301923,0.236294
113,0.306958,0.213986
114,0.311503,0.254056
115,0.313671,0.264406
116,0.314266,0.263042
117,0.315105,0.227028
118,0.316643,0.277937
119,0.303427,0.273846
120,0.312098,0.253706
121,0.313916,0.243217
122,0.312483,0.288007
123,0.313846,0.256503
124,0.313846,0.261853
125,0.312657,0.278916
126,0.313252,0.277832
127,0.316853,0.28535
128,0.316399,0.277762
129,0.317972,0.283007
130,0.325035,0.308783
131,0.321818,0.296224
132,0.32507,0.222622
133,0.325664,0.284476
134,0.32535,0.277692
135,0.326154,0.250245
136,0.327168,0.247797
137,0.327203,0.196014
138,0.31958,0.244301
139,0.319056,0.294161
140,0.318427,0.252133
141,0.317972,0.235315
142,0.317203,0.199231
143,0.313811,0.230559
144,0.311538,0.295962
145,0.306399,0.132168
146,0.307902,0.175385
147,0.308007,0.22951
148,0.308287,0.259406
149,0.305979,0.241573
150,0.307902,0.214301
151,0.305909,0.251783
152,0.306364,0.186329
153,0.31035,0.19979
154,0.301888,0.207832
155,0.306434,0.162238
156,0.307028,0.218007
157,0.304336,0.107937
