Frame_Num,Queue_Density,Dynamic_Density
3,0.088463,0.0415308
6,0.0953965,0.0442857
9,0.100439,0.053385
12,0.0995452,0.0529526
15,0.10306,0.0552347
18,0.105442,0.0584141
21,0.105951,0.0613335
24,0.110303,0.0667714
27,0.117271,0.0746559
30,0.121877,0.0823785
33,0.123534,0.0844254
36,0.124583,0.0860556
39,0.125883,0.0768779
42,0.126855,0.0700253
45,0.127196,0.0674363
48,0.127538,0.0431062
51,0.127704,0.0259982
54,0.131146,0.024854
57,0.132874,0.0262255
60,0.133265,0.0263457
63,0.132861,0.0306328
66,0.133291,0.0324655
69,0.13618,0.0392606
72,0.139374,0.0384585
75,0.143154,0.0417281
78,0.147257,0.0398431
81,0.157067,0.0576381
84,0.168076,0.0479902
87,0.181755,0.0516751
90,0.194748,0.0806725
93,0.201063,0.0803577
96,0.199754,0.0867871
99,0.202673,0.0885048
102,0.204183,0.0876805
105,0.204027,0.0906744
108,0.210426,0.0952763
111,0.218919,0.0829415
114,0.228858,0.114216
117,0.235068,0.124852
120,0.234285,0.126328
123,0.234674,0.107654
126,0.234767,0.12048
129,0.237708,0.137142
132,0.242554,0.132367
135,0.245061,0.134244
138,0.246993,0.116833
141,0.250806,0.109324
144,0.249747,0.136362
147,0.249758,0.118862
150,0.247002,0.109896
153,0.243901,0.0795935
156,0.242046,0.097753
159,0.236768,0.0743712
162,0.232511,0.100298
165,0.228883,0.0867479
168,0.228515,0.0845142
171,0.222318,0.0920904
174,0.219737,0.0732504
177,0.217379,0.0767498
180,0.21938,0.0773115
183,0.218457,0.0621029
186,0.21734,0.0397909
189,0.216025,0.0342224
192,0.215962,0.0283704
195,0.214555,0.0365906
198,0.2145,0.0305518
201,0.214155,0.0251988
204,0.214793,0.0357559
207,0.214632,0.0253987
210,0.214487,0.0217804
213,0.214649,0.0287518
216,0.213989,0.0261968
219,0.213931,0.07687
222,0.214475,0.0262151
225,0.214976,0.0402781
228,0.214508,0.0430448
231,0.21554,0.023677
234,0.216325,0.0235934
237,0.215882,0.0192854
240,0.214349,0.0199529
243,0.21642,0.00939714
246,0.212081,0.0117079
249,0.213315,0.0106172
252,0.212802,0.00867479
255,0.2141,0.0105597
258,0.215179,0.00893734
261,0.21511,0.025737
264,0.215539,0.0235216
267,0.216103,0.0177859
270,0.214815,0.0664174
273,0.212865,0.0206714
276,0.215109,0.0151028
279,0.217241,0.0143099
282,0.221076,0.0184233
285,0.224988,0.0252968
288,0.22445,0.021796
291,0.220313,0.0153549
294,0.217157,0.0108066
297,0.212989,0.0113617
300,0.210306,0.0121455
303,0.20915,0.0403591
306,0.209816,0.0346378
309,0.210448,0.0238273
312,0.212513,0.0176827
315,0.214138,0.0204806
318,0.214923,0.0112311
321,0.213108,0.035978
324,0.214006,0.0171771
327,0.213663,0.0261929
330,0.214065,0.0425667
333,0.213797,0.0178564
336,0.213517,0.0225589
339,0.213899,0.0237972
342,0.219233,0.0143687
345,0.223081,0.0335196
348,0.225333,0.0217947
351,0.225079,0.0257905
354,0.224537,0.0238233
357,0.225022,0.0255371
360,0.225573,0.024692
363,0.225761,0.0258193
366,0.225729,0.0243289
369,0.224386,0.0300476
372,0.224449,0.025754
375,0.224353,0.025541
378,0.223635,0.025059
381,0.222933,0.0223512
384,0.22774,0.0229886
387,0.231778,0.0235843
390,0.236697,0.0283521
393,0.239847,0.0326549
396,0.241486,0.0350257
399,0.242988,0.0379399
402,0.244087,0.0413205
405,0.2479,0.0470954
408,0.258839,0.05951
411,0.270182,0.079156
414,0.284958,0.0911839
417,0.298127,0.101366
420,0.305189,0.129944
423,0.315963,0.125327
426,0.330363,0.140885
429,0.342184,0.151641
432,0.354521,0.166125
435,0.364496,0.173609
438,0.370403,0.18102
441,0.374434,0.186761
444,0.371616,0.199668
447,0.37294,0.200407
450,0.382726,0.204365
453,0.389634,0.203728
456,0.393449,0.198118
459,0.395912,0.195105
462,0.397411,0.193389
465,0.398319,0.189266
468,0.398173,0.190341
471,0.398123,0.184633
474,0.400248,0.183626
477,0.399981,0.162306
480,0.399373,0.133608
483,0.399321,0.122597
486,0.399816,0.0994407
489,0.401641,0.099169
492,0.402256,0.0960366
495,0.399173,0.112403
498,0.401519,0.0860987
501,0.413743,0.0151786
504,0.427512,0.0298621
507,0.442886,0.0445626
510,0.456829,0.0566088
513,0.466742,0.061455
516,0.472212,0.0626358
519,0.477471,0.0699783
522,0.485475,0.0677198
525,0.489579,0.0690234
528,0.492301,0.0706993
531,0.496255,0.0754658
534,0.49728,0.0748741
537,0.499869,0.0757924
540,0.502121,0.0778432
543,0.50296,0.0795269
546,0.499425,0.0999945
549,0.498494,0.0934855
552,0.496053,0.0905007
555,0.494523,0.0825849
558,0.493249,0.0766558
561,0.491947,0.0997698
564,0.48836,0.0911591
567,0.483771,0.0794577
570,0.484159,0.050523
573,0.489438,0.0214407
576,0.496818,0.0341087
579,0.50343,0.0358904
582,0.511581,0.0422636
585,0.518431,0.0553718
588,0.525049,0.0540003
591,0.530168,0.0649766
594,0.535991,0.0846905
597,0.546943,0.0785825
600,0.553599,0.0822975
603,0.562303,0.0900801
606,0.570799,0.0939453
609,0.582521,0.0934737
612,0.590787,0.109889
615,0.598458,0.107614
618,0.603413,0.111764
621,0.608985,0.11062
624,0.613732,0.105396
627,0.618304,0.0993636
630,0.621639,0.0769118
633,0.625449,0.0652039
636,0.627128,0.0671476
639,0.626172,0.0717443
642,0.623414,0.0662424
645,0.622886,0.100042
648,0.624505,0.0644973
651,0.627027,0.0634
654,0.628375,0.0841445
657,0.630007,0.0838571
660,0.631196,0.0852065
663,0.63304,0.097369
666,0.635509,0.0956003
669,0.634076,0.143165
672,0.631889,0.111872
675,0.634283,0.0973128
678,0.63604,0.106521
681,0.637954,0.103943
684,0.639183,0.112772
687,0.641032,0.100546
690,0.643132,0.100842
693,0.645037,0.0795361
696,0.644298,0.172472
699,0.645494,0.0861026
702,0.646578,0.0569158
705,0.647772,0.0782429
708,0.648761,0.0686106
711,0.6502,0.0355155
714,0.651304,0.0286996
717,0.651141,0.0571588
720,0.647919,0.0745671
723,0.647744,0.0242871
726,0.647529,0.0248435
729,0.647983,0.0213885
732,0.651156,0.00832341
735,0.652205,0.00670366
738,0.654372,0.00994315
741,0.656714,0.0163163
744,0.654819,0.0112442
747,0.654351,0.0153876
750,0.65491,0.0174828
753,0.653928,0.009452
756,0.656443,0.0176761
759,0.655328,0.01048
762,0.657604,0.0158513
765,0.656524,0.0171589
768,0.657742,0.00956303
771,0.658629,0.018311
774,0.655138,0.00776041
777,0.656004,0.0160603
780,0.657118,0.0170374
783,0.662907,0.0136999
786,0.663272,0.0212892
789,0.668967,0.0126902
792,0.676526,0.0274847
795,0.677435,0.0401318
798,0.68509,0.025076
801,0.686328,0.0490587
804,0.685739,0.0224008
807,0.690776,0.0414224
810,0.690516,0.0153171
813,0.694534,0.0138488
816,0.697898,0.0155626
819,0.69979,0.0134334
822,0.703188,0.0155391
825,0.705955,0.0108771
828,0.708008,0.0100607
831,0.711686,0.0188857
834,0.710176,0.0215701
837,0.707825,0.0103468
840,0.70963,0.0181634
843,0.70944,0.0159297
846,0.709741,0.0312206
849,0.711702,0.019838
852,0.712112,0.0160224
855,0.712984,0.0171719
858,0.708554,0.0194409
861,0.708747,0.0163699
864,0.706302,0.0132049
867,0.708541,0.0116112
870,0.704984,0.043417
873,0.703533,0.0155652
876,0.705038,0.0241355
879,0.70634,0.0194474
882,0.711212,0.0188805
885,0.70989,0.0196943
888,0.710916,0.012975
891,0.711711,0.0190464
894,0.713864,0.0094729
897,0.714923,0.0196603
900,0.715704,0.0106812
903,0.718384,0.00542093
906,0.713289,0.0779764
909,0.715093,0.0156632
912,0.715806,0.0145633
915,0.715322,0.0125779
918,0.709611,0.00619684
921,0.708962,0.0105401
924,0.710596,0.00542354
927,0.712427,0.00514269
930,0.709288,0.0108471
933,0.709641,0.0090954
936,0.713096,0.0106485
939,0.717187,0.0209522
942,0.717873,0.0291567
945,0.717819,0.0246423
948,0.71917,0.0273724
951,0.719869,0.0236653
954,0.720761,0.0180876
957,0.720705,0.0086356
960,0.722741,0.0102514
963,0.723665,0.0169407
966,0.724503,0.0148272
969,0.723991,0.0234929
972,0.728282,0.0155809
975,0.729859,0.021378
978,0.73031,0.0403199
981,0.724541,0.0404767
984,0.723136,0.0341871
987,0.723946,0.0239971
990,0.720603,0.022312
993,0.71824,0.0373848
996,0.71832,0.0241669
999,0.717265,0.0246019
1002,0.722165,0.0200731
1005,0.716691,0.0774252
1008,0.714106,0.0478544
1011,0.712819,0.0263653
1014,0.715066,0.029482
1017,0.71537,0.032438
1020,0.715694,0.033035
1023,0.713383,0.0290601
1026,0.713429,0.0373012
1029,0.713459,0.0258049
1032,0.713281,0.0340421
1035,0.711103,0.0588308
1038,0.707587,0.0469988
1041,0.708905,0.0340552
1044,0.710243,0.037377
1047,0.709026,0.028535
1050,0.708254,0.0348076
1053,0.708047,0.0300215
1056,0.707671,0.0342537
1059,0.707975,0.0308954
1062,0.701507,0.0750426
1065,0.700982,0.0273972
1068,0.700263,0.0385042
1071,0.701374,0.0311462
1074,0.702088,0.0347932
1077,0.702615,0.0293279
1080,0.702587,0.0259238
1083,0.70317,0.0378237
1086,0.706514,0.0439408
1089,0.710315,0.0302971
1092,0.712409,0.0341479
1095,0.712829,0.0378172
1098,0.712883,0.031781
1101,0.713031,0.0309724
1104,0.712866,0.0381176
1107,0.711792,0.034272
1110,0.711867,0.050075
1113,0.712037,0.0439826
1116,0.713036,0.0339755
1119,0.7093,0.0359662
1122,0.70931,0.0409456
1125,0.710278,0.024257
1128,0.710785,0.0266997
1131,0.711549,0.0446606
1134,0.711735,0.044995
1137,0.713259,0.0445639
1140,0.713191,0.0346273
1143,0.71568,0.0298112
1146,0.715919,0.0273411
1149,0.715825,0.0264946
1152,0.712597,0.0364769
1155,0.710711,0.0279602
1158,0.710954,0.0429429
1161,0.707691,0.0444385
1164,0.705503,0.0368989
1167,0.70542,0.0439696
1170,0.704469,0.0426542
1173,0.706186,0.04903
1176,0.706188,0.0462215
1179,0.705108,0.0375624
1182,0.705409,0.0469648
1185,0.705162,0.0587681
1188,0.705824,0.0343634
1191,0.708819,0.0420716
1194,0.711331,0.0380079
1197,0.711747,0.0418783
1200,0.71322,0.0314309
1203,0.714524,0.0259799
1206,0.715557,0.0185396
1209,0.717316,0.0267637
1212,0.728924,0.0501129
1215,0.729385,0.0105336
1218,0.729973,0.021732
1221,0.730614,0.0164574
1224,0.730589,0.0249297
1227,0.72959,0.0211782
1230,0.729858,0.0278126
1233,0.72902,0.0151799
1236,0.731297,0.020542
1239,0.737653,0.0301273
1242,0.742191,0.0251622
1245,0.740427,0.0280059
1248,0.74051,0.0259708
1251,0.735968,0.0408241
1254,0.734776,0.0260792
1257,0.736069,0.0510037
1260,0.730558,0.023549
1263,0.724707,0.0178381
1266,0.723705,0.0370883
1269,0.723943,0.0267846
1272,0.722187,0.0196721
1275,0.719182,0.0175481
1278,0.717021,0.0387433
1281,0.714509,0.0412212
1284,0.710042,0.0269609
1287,0.711839,0.0170217
1290,0.710247,0.0187786
1293,0.710554,0.0303755
1296,0.711643,0.0369981
1299,0.709159,0.0222415
1302,0.708673,0.0180549
1305,0.710294,0.0291097
1308,0.708687,0.0168911
1311,0.707384,0.0196433
1314,0.704412,0.0289987
1317,0.702518,0.0148938
1320,0.705696,0.0119286
1323,0.707369,0.0120175
1326,0.708345,0.0148795
1329,0.707295,0.0217856
1332,0.706661,0.00889946
1335,0.704608,0.00541831
1338,0.701571,0.0156815
1341,0.698411,0.0151263
1344,0.697934,0.0307334
1347,0.698723,0.0313238
1350,0.700001,0.037825
1353,0.701069,0.036443
1356,0.702415,0.0347592
1359,0.703238,0.0337456
1362,0.705315,0.110989
1365,0.706043,0.042231
1368,0.704733,0.0414472
1371,0.705806,0.0381463
1374,0.707537,0.042376
1377,0.70745,0.0417607
1380,0.707672,0.0441511
1383,0.708241,0.0424987
1386,0.706643,0.0452419
1389,0.707038,0.0366846
1392,0.708182,0.0386936
1395,0.708042,0.0314401
1398,0.709244,0.0376735
1401,0.708591,0.0313734
1404,0.708332,0.0331369
1407,0.707534,0.0316125
1410,0.70687,0.0498359
1413,0.706996,0.033807
1416,0.706659,0.0391234
1419,0.706902,0.0414903
1422,0.709313,0.0406569
1425,0.713541,0.0331016
1428,0.716905,0.0443837
1431,0.723261,0.0737625
1434,0.728325,0.0784427
1437,0.732422,0.124845
1440,0.737824,0.162127
1443,0.745064,0.179796
1446,0.75378,0.164988
1449,0.759105,0.198619
1452,0.764081,0.228566
1455,0.772153,0.252714
1458,0.777536,0.23207
1461,0.78232,0.23867
1464,0.786468,0.21709
1467,0.792322,0.268835
1470,0.797524,0.211208
1473,0.806028,0.26561
1476,0.810942,0.309118
1479,0.817726,0.312
1482,0.822745,0.223773
1485,0.828708,0.354094
1488,0.833473,0.274035
1491,0.839763,0.279095
1494,0.842145,0.350533
1497,0.84387,0.33926
1500,0.844894,0.284131
1503,0.843037,0.274808
1506,0.842004,0.280177
1509,0.840604,0.336589
1512,0.835537,0.281692
1515,0.833374,0.357806
1518,0.815546,0.426723
1521,0.798377,0.489712
1524,0.772785,0.403014
1527,0.761163,0.509622
1530,0.757284,0.494964
1533,0.752168,0.353105
1536,0.748557,0.431984
1539,0.749598,0.337409
1542,0.753544,0.522366
1545,0.755733,0.519519
1548,0.753554,0.577997
1551,0.724256,0.589244
1554,0.718361,0.517282
1557,0.715793,0.511973
1560,0.704352,0.613327
1563,0.696832,0.599224
1566,0.696487,0.584654
1569,0.692806,0.616598
1572,0.693498,0.618934
1575,0.691629,0.563565
1578,0.691705,0.65712
1581,0.695374,0.652233
1584,0.693547,0.658644
1587,0.691747,0.59231
1590,0.703618,0.330905
1593,0.711762,0.648827
1596,0.723977,0.665499
1599,0.735972,0.567799
1602,0.740258,0.696035
1605,0.7416,0.601062
1608,0.751969,0.567961
1611,0.745109,0.479274
1614,0.732488,0.695864
1617,0.714004,0.678304
1620,0.695648,0.604839
1623,0.689508,0.655032
1626,0.688676,0.624923
1629,0.682488,0.648364
1632,0.691219,0.583853
1635,0.68832,0.632996
1638,0.678436,0.633688
1641,0.678459,0.644536
1644,0.676754,0.632511
1647,0.663792,0.618597
1650,0.653555,0.616585
1653,0.648987,0.616537
1656,0.644873,0.439586
1659,0.645347,0.422388
1662,0.642148,0.593087
1665,0.643028,0.610876
1668,0.640492,0.604564
1671,0.645067,0.582081
1674,0.642348,0.584094
1677,0.636107,0.539665
1680,0.635912,0.554264
1683,0.640923,0.546657
1686,0.636383,0.562948
1689,0.639893,0.552276
1692,0.656716,0.483523
1695,0.673193,0.576711
1698,0.691043,0.503206
1701,0.706303,0.62505
1704,0.712944,0.588567
1707,0.711564,0.620529
1710,0.692319,0.589129
1713,0.680822,0.535244
1716,0.672133,0.567408
1719,0.655833,0.568326
1722,0.638189,0.463083
1725,0.623819,0.26686
1728,0.61734,0.557148
1731,0.592643,0.467606
1734,0.579776,0.331788
1737,0.552932,0.497572
1740,0.53092,0.504374
1743,0.50566,0.474702
1746,0.48691,0.456306
1749,0.470668,0.447135
1752,0.458171,0.435263
1755,0.450088,0.346375
1758,0.442832,0.42069
1761,0.435026,0.413275
1764,0.428918,0.407472
1767,0.432266,0.351379
1770,0.433998,0.287876
1773,0.443566,0.385424
1776,0.443112,0.420956
1779,0.434729,0.398349
1782,0.429476,0.408002
1785,0.42075,0.399712
1788,0.403907,0.383712
1791,0.386615,0.367284
1794,0.368415,0.349994
1797,0.363714,0.312342
1800,0.371109,0.243846
1803,0.366205,0.294079
1806,0.365067,0.346814
1809,0.362685,0.34455
1812,0.34916,0.331702
1815,0.352277,0.334663
1818,0.343845,0.273387
1821,0.346644,0.329312
1824,0.351071,0.333517
1827,0.352892,0.335247
1830,0.356019,0.338218
1833,0.348312,0.330896
1836,0.33711,0.320254
1839,0.324898,0.308653
1842,0.31042,0.294899
1845,0.298027,0.283125
1848,0.277593,0.263714
1851,0.250867,0.238324
1854,0.237489,0.225614
1857,0.241874,0.22978
1860,0.237924,0.152173
1863,0.228828,0.168535
1866,0.221127,0.21007
1869,0.223784,0.204579
1872,0.223865,0.212671
1875,0.21909,0.168111
1878,0.227965,0.183657
1881,0.245224,0.225881
1884,0.260296,0.227291
1887,0.268388,0.254969
1890,0.285357,0.27109
1893,0.302525,0.287399
1896,0.315272,0.299508
1899,0.342135,0.325028
1902,0.384077,0.364388
1905,0.408713,0.388277
1908,0.415697,0.374698
1911,0.411792,0.391202
1914,0.41985,0.398857
1917,0.4123,0.391685
1920,0.396195,0.376385
1923,0.37533,0.356564
1926,0.346067,0.328763
1929,0.326704,0.310369
1932,0.309968,0.29447
1935,0.300044,0.285041
1938,0.281535,0.267459
1941,0.274244,0.260532
1944,0.261811,0.248721
1947,0.241637,0.229556
1950,0.217177,0.1448
1953,0.185049,0.175797
1956,0.162833,0.154691
1959,0.143273,0.136109
1962,0.123463,0.091867
1965,0.105839,0.100547
1968,0.0892101,0.0811271
1971,0.0739858,0.0690391
1974,0.060107,0.0558107
1977,0.0500227,0.0443588
1980,0.0386767,0.0201476
1983,0.0257945,0.023468
1986,0.019177,0.0181046
1989,0.0190817,0.0181276
1992,0.0215988,0.0205189
1995,0.0207863,0.019747
1998,0.0212069,0.0198327
2001,0.0299927,0.0263339
2004,0.061681,0.0437593
2007,0.100646,0.0744443
2010,0.143773,0.125726
2013,0.182787,0.167
2016,0.223308,0.212143
2019,0.252376,0.239757
2022,0.266532,0.253205
2025,0.290905,0.27636
2028,0.30984,0.294348
2031,0.32301,0.30686
2034,0.322207,0.306096
2037,0.308549,0.293121
2040,0.298283,0.283369
2043,0.277834,0.263942
2046,0.258229,0.245318
2049,0.243605,0.231424
2052,0.227053,0.215701
2055,0.205157,0.194899
2058,0.181536,0.172459
2061,0.15138,0.143811
2064,0.130225,0.123714
2067,0.11458,0.108851
2070,0.100295,0.0952802
2073,0.0846252,0.080394
2076,0.0709906,0.0648944
2079,0.0638859,0.0476832
2082,0.0511409,0.0290953
2085,0.0394003,0.0159493
2088,0.0289177,0.0234328
2091,0.0243589,0.01881
