Frame_Num,Queue_Density,Dynamic_Density
1,0.0863769,0.082058
2,0.0876191,0.0832382
3,0.0895354,0.0850586
4,0.0932582,0.0856496
5,0.0947395,0.0866163
6,0.0977373,0.0915706
7,0.100751,0.0888794
8,0.101053,0.0761213
9,0.0994694,0.0860191
10,0.0992774,0.0877161
11,0.0974199,0.0865764
12,0.100359,0.0938331
13,0.102091,0.0969865
14,0.102863,0.0938143
15,0.104109,0.0848008
16,0.104822,0.0686021
17,0.105073,0.05843
18,0.106163,0.0622039
19,0.105003,0.0997525
20,0.105767,0.0865668
21,0.10708,0.0861128
22,0.108455,0.101734
23,0.108953,0.0909969
24,0.112511,0.0683534
25,0.114976,0.0707194
26,0.11672,0.0730126
27,0.119087,0.0743522
28,0.120944,0.0689669
29,0.121653,0.0790204
30,0.122222,0.0727859
31,0.122766,0.0770581
32,0.123621,0.0704378
33,0.123405,0.0825965
34,0.123875,0.0883069
35,0.124185,0.074025
36,0.124765,0.0835041
37,0.125333,0.0734985
38,0.1254,0.0709776
39,0.125823,0.0805493
40,0.126321,0.0777629
41,0.126219,0.0751187
42,0.126756,0.0722532
43,0.126967,0.0680201
44,0.126658,0.105054
45,0.126877,0.0795471
46,0.127379,0.0796962
47,0.127594,0.0764685
48,0.126356,0.0689581
49,0.126564,0.0770583
50,0.127332,0.0425889
51,0.12839,0.0805668
52,0.130235,0.0699962
53,0.130576,0.0506005
54,0.130729,0.0472988
55,0.131744,0.0715637
56,0.132203,0.0600539
57,0.132598,0.06881
58,0.133084,0.0692492
59,0.133241,0.0316556
60,0.132179,0.0321178
61,0.132128,0.0278464
62,0.132606,0.0297152
63,0.1327,0.0286642
64,0.132062,0.0272102
65,0.1325,0.0320326
66,0.134762,0.0327679
67,0.135451,0.0271831
68,0.135632,0.0357656
69,0.136114,0.05981
70,0.137677,0.0448868
71,0.138978,0.0368754
72,0.140134,0.0388935
73,0.141694,0.0393794
74,0.142728,0.0457866
75,0.143661,0.0388269
76,0.144825,0.0449058
77,0.146232,0.0485791
78,0.149198,0.0608055
79,0.153924,0.059547
80,0.155848,0.0809293
81,0.159795,0.0615152
82,0.163803,0.0661423
83,0.165622,0.0706116
84,0.171935,0.0719575
85,0.178154,0.0837888
86,0.179937,0.105776
87,0.185909,0.0874704
88,0.191121,0.107353
89,0.193464,0.100425
90,0.198143,0.109125
91,0.199864,0.110038
92,0.201274,0.0995595
93,0.200596,0.101095
94,0.19857,0.124232
95,0.199911,0.113429
96,0.198958,0.115468
97,0.20091,0.0955867
98,0.201721,0.0961553
99,0.203974,0.104097
100,0.202787,0.0936561
101,0.204582,0.0883668
102,0.203888,0.0891126
103,0.203535,0.112735
104,0.202583,0.10628
105,0.202826,0.106326
106,0.207333,0.114561
107,0.208493,0.106182
108,0.212807,0.106562
109,0.215472,0.120525
110,0.217314,0.106781
111,0.221589,0.100978
112,0.226346,0.122549
113,0.226139,0.145335
114,0.23112,0.115792
115,0.234302,0.123063
116,0.234787,0.11394
117,0.23416,0.109556
118,0.234462,0.108717
119,0.232789,0.150866
120,0.233569,0.106709
121,0.23378,0.109645
122,0.233769,0.113295
123,0.233827,0.112185
124,0.233196,0.108734
125,0.234403,0.11822
126,0.234176,0.112738
127,0.23561,0.115192
128,0.237288,0.110694
129,0.237954,0.129505
130,0.24114,0.128002
131,0.241704,0.114393
132,0.242335,0.134451
133,0.243201,0.12798
134,0.243495,0.125901
135,0.245215,0.131094
136,0.244776,0.136856
137,0.24625,0.124616
138,0.247813,0.131614
139,0.249353,0.115451
140,0.2498,0.130947
141,0.249549,0.139042
142,0.25002,0.147544
143,0.25047,0.138615
144,0.246665,0.161788
145,0.248095,0.136333
146,0.249847,0.110328
147,0.24857,0.128251
148,0.246536,0.106891
149,0.245141,0.113075
150,0.246152,0.11708
151,0.243558,0.109521
152,0.243369,0.0824503
153,0.242288,0.0948884
154,0.242049,0.121865
155,0.241673,0.105768
156,0.239635,0.101852
157,0.236806,0.104387
158,0.235438,0.0754044
159,0.235532,0.102115
160,0.233569,0.10358
161,0.231966,0.102616
162,0.229423,0.112907
163,0.228596,0.113189
164,0.22771,0.0837827
165,0.22802,0.0949041
166,0.22838,0.0982232
167,0.227777,0.0821329
168,0.226174,0.0801422
169,0.221374,0.109647
170,0.221123,0.0870862
171,0.221997,0.0936657
172,0.219371,0.0913576
173,0.218654,0.0775872
174,0.218599,0.0668733
175,0.217318,0.0950569
176,0.215805,0.0757336
177,0.216675,0.0840021
178,0.218321,0.0907894
179,0.218446,0.0882461
180,0.219504,0.0787589
181,0.217537,0.073253
182,0.217933,0.0708508
183,0.218043,0.0870666
184,0.217917,0.0637462
185,0.217212,0.072242
186,0.21479,0.0690874
187,0.214865,0.0896138
188,0.215205,0.0727542
189,0.21626,0.0863103
190,0.215574,0.0565239
191,0.215476,0.0377649
192,0.21517,0.0407745
193,0.215104,0.0514844
194,0.212991,0.0939553
195,0.213607,0.0641145
196,0.213979,0.0504891
197,0.214073,0.0704433
198,0.213274,0.0454496
199,0.212921,0.0403709
200,0.21365,0.0422088
201,0.213716,0.0519547
202,0.213791,0.0350649
203,0.214179,0.0658584
204,0.214057,0.0383214
205,0.214002,0.0632289
206,0.213724,0.0526013
207,0.213854,0.0549564
208,0.213634,0.0435803
209,0.214057,0.0442238
210,0.213622,0.0583344
211,0.214547,0.0637462
212,0.213513,0.04273
213,0.213497,0.0499875
214,0.213536,0.0547291
215,0.213164,0.0587901
216,0.213117,0.0545881
217,0.213309,0.0490705
218,0.21356,0.0637565
219,0.212976,0.11877
220,0.213477,0.0840166
221,0.213869,0.0355234
222,0.214187,0.0424439
223,0.214386,0.0499095
224,0.214151,0.0966205
225,0.214347,0.0595566
226,0.213744,0.0733706
227,0.213799,0.0739545
228,0.213999,0.0397439
229,0.214857,0.0301821
230,0.214959,0.0267493
231,0.214963,0.0345633
232,0.215523,0.0258559
233,0.215715,0.0723596
234,0.215832,0.0297119
235,0.214927,0.0263143
236,0.215578,0.0297276
237,0.214876,0.034242
238,0.213607,0.0214159
239,0.214057,0.0240219
240,0.213144,0.0287871
241,0.215358,0.0245783
242,0.215977,0.0402337
243,0.21575,0.0333759
244,0.21093,0.14511
245,0.210969,0.0438742
246,0.212255,0.0582051
247,0.213458,0.0431493
248,0.212603,0.0515785
249,0.211875,0.0435372
250,0.212039,0.0588274
251,0.212243,0.0317653
252,0.212102,0.0504552
253,0.212944,0.0332779
254,0.213477,0.055219
255,0.214057,0.0345946
256,0.214626,0.0593431
257,0.214649,0.0553757
258,0.214363,0.0440741
259,0.2143,0.0652823
260,0.214508,0.0483259
261,0.214606,0.0518018
262,0.214488,0.0321298
263,0.215037,0.0493801
264,0.215237,0.0377963
265,0.215456,0.0217373
266,0.21519,0.0448147
267,0.215554,0.0292456
268,0.21546,0.0260675
269,0.213564,0.18435
270,0.212933,0.0527698
271,0.211875,0.0471542
272,0.212482,0.0471503
273,0.211847,0.0370008
274,0.213603,0.0492842
275,0.214202,0.0469875
276,0.215719,0.0267525
277,0.216087,0.0463134
278,0.216256,0.0408031
279,0.2176,0.042986
280,0.21961,0.0329135
281,0.220257,0.0517045
282,0.221472,0.0572244
283,0.223537,0.0456302
284,0.224152,0.0459263
285,0.225512,0.0533552
286,0.225073,0.0469898
287,0.224364,0.0349509
288,0.222349,0.0422027
289,0.220449,0.0599658
290,0.219747,0.0854738
291,0.219073,0.0500654
292,0.21796,0.0422973
293,0.217643,0.0366575
294,0.214093,0.139762
295,0.21296,0.0746967
296,0.212349,0.0655723
297,0.211777,0.0769743
298,0.210131,0.105962
299,0.209747,0.118111
300,0.209237,0.106563
301,0.208375,0.0849818
302,0.208426,0.0661366
303,0.2089,0.0654743
304,0.208818,0.0644594
305,0.209175,0.0611232
306,0.209778,0.079533
307,0.209711,0.0877773
308,0.209723,0.0509789
309,0.210287,0.0378707
310,0.211056,0.0232342
311,0.212274,0.0224113
312,0.212337,0.0309463
313,0.213152,0.0296688
314,0.213136,0.0320279
315,0.213756,0.0381215
316,0.213662,0.0179008
317,0.214202,0.0275605
318,0.214159,0.0228267
319,0.212106,0.114159
320,0.211941,0.0505559
321,0.212051,0.0536201
322,0.212364,0.0559389
323,0.212611,0.0484239
324,0.213136,0.0482279
325,0.211878,0.0605798
326,0.212776,0.0470288
327,0.212212,0.0505931
328,0.212721,0.0419344
329,0.21267,0.0628174
330,0.212666,0.0826408
331,0.212502,0.0397008
332,0.212553,0.0357977
333,0.212192,0.0378315
334,0.21209,0.0356566
335,0.212137,0.0536397
336,0.212215,0.0343243
337,0.21227,0.0347302
338,0.212341,0.0367578
339,0.213035,0.0220508
340,0.216189,0.0313495
341,0.217737,0.035332
342,0.219767,0.0337709
343,0.220899,0.0355641
344,0.221495,0.123042
345,0.222992,0.0473727
346,0.223784,0.0520409
347,0.224411,0.0878123
348,0.224038,0.0495378
349,0.224395,0.0618742
350,0.223972,0.0537334
351,0.223102,0.0305791
352,0.223055,0.052365
353,0.223321,0.0842139
354,0.223447,0.0655092
355,0.223529,0.0969732
356,0.22394,0.0654314
357,0.223556,0.0344937
358,0.223905,0.0453163
359,0.223936,0.0500937
360,0.224791,0.0508276
361,0.22481,0.0340523
362,0.22472,0.0315449
363,0.223925,0.0559726
364,0.224434,0.0475735
365,0.224556,0.0782898
366,0.224383,0.0488397
367,0.223627,0.0436195
368,0.223713,0.0410006
369,0.222392,0.064264
370,0.223533,0.0802445
371,0.223513,0.0688388
372,0.223662,0.0696842
373,0.223219,0.0684365
374,0.223023,0.0766731
