Frame_Num,Queue_Density,Dynamic_Density
3,0.117848,0.043885
6,0.0953469,0.0437084
9,0.100439,0.0468489
12,0.0995452,0.0700946
15,0.10306,0.0864577
18,0.105442,0.058778
21,0.105951,0.0945072
24,0.110285,0.0770931
27,0.117196,0.060682
30,0.121882,0.0666114
33,0.123528,0.0654635
36,0.124523,0.0710835
39,0.12584,0.0662874
42,0.126809,0.0642884
45,0.127188,0.0817975
48,0.127508,0.066808
51,0.127677,0.0560066
54,0.131049,0.0414241
57,0.132843,0.0578131
60,0.133231,0.0425579
63,0.132843,0.0290097
66,0.133214,0.0306794
69,0.13608,0.0384455
72,0.139349,0.0383841
75,0.143132,0.0415844
78,0.14727,0.0441472
81,0.156981,0.0742262
84,0.167704,0.0659409
87,0.181704,0.0865974
90,0.194705,0.0992915
93,0.20102,0.0914694
96,0.199703,0.121301
99,0.202622,0.0924648
102,0.20413,0.0907685
105,0.203972,0.0958523
108,0.210368,0.103677
111,0.21886,0.104225
114,0.228762,0.107057
117,0.234989,0.110853
120,0.234205,0.122796
123,0.234541,0.108653
126,0.23452,0.109298
129,0.237636,0.119623
132,0.242332,0.12307
135,0.244707,0.130892
138,0.246777,0.134422
141,0.250651,0.122635
144,0.249607,0.153558
147,0.249632,0.124867
150,0.246882,0.110473
153,0.243833,0.0754763
156,0.241922,0.106632
159,0.236709,0.0844645
162,0.232419,0.101727
165,0.228726,0.0888705
168,0.228204,0.0853828
171,0.222129,0.0980286
174,0.219584,0.0768922
177,0.217243,0.0812198
180,0.219321,0.0816496
183,0.218397,0.0758825
186,0.217298,0.0651099
189,0.215972,0.061391
192,0.215942,0.0464332
195,0.214501,0.0626567
198,0.214418,0.05321
201,0.214072,0.0401566
204,0.214652,0.0456573
207,0.21444,0.0436404
210,0.214362,0.0368949
213,0.214481,0.0413244
216,0.213887,0.0457905
219,0.213873,0.0808541
222,0.214401,0.0402886
225,0.214862,0.0557193
228,0.2144,0.0587811
231,0.215458,0.0291097
234,0.216261,0.0398418
237,0.215708,0.0249023
240,0.214201,0.0206087
243,0.216261,0.0194931
246,0.21203,0.0487309
249,0.213264,0.0344483
252,0.21276,0.0458597
255,0.214064,0.0300803
258,0.215144,0.0335274
261,0.215074,0.0467062
264,0.215507,0.0373979
267,0.216082,0.027776
270,0.214763,0.0807012
273,0.21281,0.0403147
276,0.215041,0.0212056
279,0.217186,0.0163764
282,0.221009,0.0211116
285,0.224937,0.028053
288,0.224399,0.0266487
291,0.220262,0.0306798
294,0.21711,0.0305139
297,0.212929,0.0466774
300,0.210247,0.0730375
303,0.209094,0.061135
306,0.209762,0.065119
309,0.210401,0.0510351
312,0.212451,0.0198798
315,0.214034,0.0236587
318,0.214717,0.0131356
321,0.21276,0.061583
324,0.213451,0.0352804
327,0.21304,0.0371183
330,0.213436,0.0556945
333,0.213149,0.0246737
336,0.212856,0.0286669
339,0.213258,0.0227326
342,0.218593,0.0230997
345,0.222453,0.0572384
348,0.224719,0.0503375
351,0.224468,0.0421813
354,0.223913,0.0515197
357,0.224411,0.0501102
360,0.224949,0.0478674
363,0.225142,0.0433831
366,0.225109,0.0480072
369,0.223916,0.0453255
372,0.224256,0.0556122
375,0.224165,0.0607379
378,0.223462,0.0516804
381,0.222784,0.0401619
384,0.227591,0.0468459
387,0.231603,0.0388282
390,0.236509,0.0506079
393,0.239666,0.0510364
396,0.240855,0.0989103
399,0.242352,0.0678269
402,0.243437,0.0711212
405,0.247355,0.0699299
408,0.258495,0.0702774
411,0.269833,0.0863416
414,0.284538,0.102209
417,0.297912,0.120317
420,0.305024,0.162263
423,0.315764,0.131135
426,0.330273,0.145119
429,0.342026,0.155403
432,0.354342,0.169322
435,0.364089,0.175489
438,0.370436,0.185341
441,0.3744,0.191658
444,0.37157,0.200773
447,0.372867,0.203926
450,0.382686,0.209181
453,0.389595,0.209408
456,0.392999,0.206623
459,0.395777,0.206795
462,0.397358,0.208229
465,0.398271,0.189887
468,0.398062,0.197259
471,0.398067,0.222251
474,0.400213,0.194631
477,0.399947,0.169964
480,0.39933,0.150429
483,0.399333,0.143318
486,0.399748,0.136878
489,0.401514,0.112378
492,0.402089,0.113236
495,0.399073,0.133585
498,0.40141,0.122346
501,0.413614,0.0612943
504,0.427345,0.0531068
507,0.44285,0.0883977
510,0.456676,0.0704603
513,0.466557,0.0869451
516,0.472053,0.0953717
519,0.477304,0.125654
522,0.485337,0.122206
525,0.489422,0.0954605
528,0.492156,0.109721
531,0.496137,0.116159
534,0.497175,0.10881
537,0.499795,0.101429
540,0.501921,0.0909474
543,0.502823,0.0818978
546,0.499254,0.116073
549,0.49834,0.0925371
552,0.495765,0.0896125
